"","addr","code","lat","lng","name","type","created_at","remain_stat","stock_at","remain_stat_kr","구분","시도","시군구","동"
"740","서울특별시 중구 다산로 90 1층 (신당동)","12820652",37.5523144,127.0088831,"자연주의약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:03:00","1개 이하","약국","서울특별시","중구","신당동"
"741","광주광역시 북구 서림로 104 (임동)","36805033",35.1624534,126.8973608,"후생약국","01","2020/03/14 23:55:00","empty","2020/03/14 08:36:00","1개 이하","약국","광주광역시","북구","임동"
"742","인천광역시 남동구 예술로 172 예술회관역 지2층 NO.28 (구월동)","41846401",37.4494459,126.7011634,"예술회관역약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:21:00","1개 이하","약국","인천광역시","남동구","구월동"
"743","경상남도 거제시 거제중앙로 1867 (고현동)","38807483",34.8848778,128.6246545,"고현약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:28:00","1개 이하","약국","경상남도","거제시","고현동"
"744","강원도 동해시 오일장길 32 (북평동)","32807694",37.4824853,129.1260112,"동서약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:46:00","1개 이하","약국","강원도","동해시","북평동"
"745","전북 정읍시 고부면 남복리237","4048207201",35.6177667,126.7741874,"황토현농협하나로마트","03","2020/03/14 23:55:00","empty","2020/03/14 09:08:00","1개 이하","농협","전라북도","정읍시","고부면"
"746","서울특별시 마포구 숭문길 221 1층 (대흥동)","12867748",37.5562441,126.946428,"은혜약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:53:00","1개 이하","약국","서울특별시","마포구","대흥동"
"747","서울특별시 은평구 연서로 257 (불광동)","11835001",37.6201712,126.9232125,"시장약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:39:00","1개 이하","약국","서울특별시","은평구","불광동"
"748","경상남도 창원시 마산합포구 진동면 삼진의거대로 634 김약국","38840405",35.1153764,128.4871408,"김약국","01","2020/03/14 23:55:00","empty","2020/03/14 08:37:00","1개 이하","약국","경상남도","창원시 마산합포구","진동면"
"749","서울특별시 강북구 수유로 9 (수유동)","12846821",37.631947,127.0180892,"온누리대성약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:04:00","1개 이하","약국","서울특별시","강북구","수유동"
"750","충청남도 천안시 서북구 충무로 187 (쌍용동, E 마트)","34838449",36.7959022,127.1271372,"마더스약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:16:00","1개 이하","약국","충청남도","천안시 서북구","쌍용동"
"751","부산광역시 연제구 중앙대로 1111 (연산동)","21823332",35.1867648,129.0811317,"위드메디칼약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:18:00","1개 이하","약국","부산광역시","연제구","연산동"
"752","인천광역시 연수구 컨벤시아대로 69 4층 408호 (송도동, 밀레니엄빌딩)","31898904",37.3956863,126.6509418,"송도건강온누리약국","01","2020/03/14 23:55:00","empty","2020/03/14 13:52:00","1개 이하","약국","인천광역시","연수구","송도동"
"753","인천광역시 강화군 강화읍 강화대로 395 (준프라자 1층 103호 하하약국)","31895069",37.7453893,126.4868322,"하하약국","01","2020/03/14 23:55:00","empty","2020/03/14 08:17:00","1개 이하","약국","인천광역시","강화군","강화읍"
"754","전라남도 장성군 장성읍 영천로 123","36819344",35.2967243,126.7808333,"금성약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:07:00","1개 이하","약국","전라남도","장성군","장성읍"
"755","경기도 파주시 시청로 1 (금촌동)","41828143",37.7582082,126.7740943,"준약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:40:00","1개 이하","약국","경기도","파주시","금촌동"
"756","경남 거창군 웅양면 노현리 217-10","6118302683",35.805044,127.9180317,"웅양우체국","02","2020/03/14 23:55:00","few","2020/03/13 09:25:00","2개 이상 30개 미만","우체국","경상남도","거창군","웅양면"
"757","경상남도 창원시 의창구 우곡로217번길 36 (명서동)","38841371",35.2418216,128.6504094,"보배온누리약국","01","2020/03/14 23:55:00","empty","2020/03/14 14:48:00","1개 이하","약국","경상남도","창원시 의창구","명서동"
"758","서울특별시 서대문구 영천시장길 16 (영천동)","11858982",37.571163,126.9603715,"동현약국","01","2020/03/14 23:55:00","empty","2020/03/14 08:59:00","1개 이하","약국","서울특별시","서대문구","영천동"
"759","서울특별시 중구 마른내로 10 (저동2가)","12834084",37.5645328,126.988897,"한마음약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:19:00","1개 이하","약국","서울특별시","중구","저동2가"
"760","경기도 여주시 세종로 49 (홍문동)","41819896",37.2934794,127.636114,"김약국","01","2020/03/14 23:55:00","few","2020/03/14 09:17:00","2개 이상 30개 미만","약국","경기도","여주시","홍문동"
"761","서울특별시 양천구 목동중앙북로 95 (목동)","12815624",37.5463348,126.8738582,"햇살애약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:53:00","1개 이하","약국","서울특별시","양천구","목동"
"762","경기도 안산시 상록구 도매시장로 32 (이동, 2층 일부)","41838092",37.3096139,126.8591246,"늘봄약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:45:00","1개 이하","약국","경기도","안산시 상록구","이동"
"763","전라남도 광양시 중마중앙로 15 (중동)","36834882",34.9315471,127.6977284,"성모온누리약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:37:00","1개 이하","약국","전라남도","광양시","중동"
"764","경상남도 거제시 옥포로 181 (옥포동)","38807335",34.8909349,128.6914311,"백수약국","01","2020/03/14 23:55:00","empty","2020/03/14 08:24:00","1개 이하","약국","경상남도","거제시","옥포동"
"765","인천광역시 부평구 마장로 320 101호 (산곡동, 한화프라자)","31862543",37.5066003,126.7037115,"봄빛약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:27:00","1개 이하","약국","인천광역시","부평구","산곡동"
"766","경기도 수원시 권선구 매곡로 88 1층 (금곡동, 민경빌딩)","41840411",37.2716356,126.9557625,"햇살약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:15:00","1개 이하","약국","경기도","수원시 권선구","금곡동"
"767","경기도 시흥시 대은로 83 2층 203-1호 (대야동, 루비프라자)","41814428",37.4449742,126.7975108,"그린약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:34:00","1개 이하","약국","경기도","시흥시","대야동"
"768","서울특별시 중구 다산로36길 11 (신당동)","11872152",37.5628577,127.0162008,"왕자약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:29:00","1개 이하","약국","서울특별시","중구","신당동"
"769","경상남도 창원시 마산합포구 완월동15길 20 (장군동5가)","38839903",35.1998615,128.5661618,"마산유약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:27:00","1개 이하","약국","경상남도","창원시 마산합포구","장군동5가"
"770","전라남도 고흥군 고흥읍 여산당촌길 13-1,","36802042",34.6074399,127.281581,"광주약국","01","2020/03/14 23:55:00","some","2020/03/14 08:47:00","30개 이상 100개 미만","약국","전라남도","고흥군","고흥읍"
"771","서울특별시 성북구 성북로4길 52 417동 501호 (돈암동, 한신한진아파트제상가)","12828645",37.5958787,127.0104756,"파란하늘약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:14:00","1개 이하","약국","서울특별시","성북구","돈암동"
"772","경남 하동군 금남면 노량해안길 31","6148300118",34.948301,127.8623079,"하동금남우체국","02","2020/03/14 23:55:00","plenty","2020/03/13 14:23:00","100개 이상","우체국","경상남도","하동군","금남면"
"773","충청북도 충주시 사천개1길 2 청보테라스타워 1층 108,109호 (호암동)","33817600",36.9557793,127.9356241,"호암종로약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:44:00","1개 이하","약국","충청북도","충주시","호암동"
"774","경기도 수원시 팔달구 중부대로 110 102호 (인계동)","31883621",37.2774567,127.0288321,"행복약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:24:00","1개 이하","약국","경기도","수원시 팔달구","인계동"
"775","대구광역시 수성구 지범로 182 (지산동, 아주빌딩)","37845730",35.8210839,128.6390819,"아주약국","01","2020/03/14 23:55:00","empty","2020/03/14 08:30:00","1개 이하","약국","대구광역시","수성구","지산동"
"776","경기도 구리시 경춘로 220 (수택동)","41837266",37.6003311,127.1400163,"늘푸른약국","01","2020/03/14 23:55:00","plenty","2020/03/14 10:02:00","100개 이상","약국","경기도","구리시","수택동"
"777","경상남도 사천시 서포면 자구로 484","38828235",35.0076831,127.9768367,"서포바다약국","01","2020/03/14 23:55:00","empty","2020/03/14 08:23:00","1개 이하","약국","경상남도","사천시","서포면"
"778","경기도 안산시 상록구 샘골로 148 103-1호 (본오동, 한미빌딩)","31842208",37.2969962,126.8633884,"광장약국","01","2020/03/14 23:55:00","empty","2020/03/14 07:32:00","1개 이하","약국","경기도","안산시 상록구","본오동"
"779","부산광역시 동래구 동래로148번길 24 1층 일부호 (복천동)","21829101",35.2047051,129.0855839,"제일약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:59:00","1개 이하","약국","부산광역시","동래구","복천동"
"780","충남 아산시 송악면 역촌리44-2","3128201757",36.7322447,127.0095718,"아산송악농협하나로마트","03","2020/03/14 23:55:00","empty","2020/03/14 09:09:00","1개 이하","농협","충청남도","아산시","송악면"
"781","대전광역시 중구 천근로 32 (문화동)","34803700",36.3092797,127.4034522,"대신약국","01","2020/03/14 23:55:00","empty","2020/03/14 14:10:00","1개 이하","약국","대전광역시","중구","문화동"
"782","대구광역시 중구 동성로1길 77 (삼덕동1가)","37839705",35.8653347,128.5974248,"만우약국","01","2020/03/14 23:55:00","break","2020/03/14 11:15:00","2개 이상 30개 미만","약국","대구광역시","중구","삼덕동1가"
"783","경기도 용인시 처인구 중부대로 1305 1층 (역북동, 홍양빌딩)","41803175",37.2362529,127.1899798,"명지약국","01","2020/03/14 23:55:00","empty","2020/03/14 08:55:00","1개 이하","약국","경기도","용인시 처인구","역북동"
"784","경기도 용인시 처인구 백옥대로 1136 (김량장동)","31874983",37.2370347,127.208931,"용인센타약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:45:00","1개 이하","약국","경기도","용인시 처인구","김량장동"
"785","경기도 포천시 소흘읍 솔모루로 72","31857876",37.8279026,127.1463985,"선교송우온누리약국","01","2020/03/14 23:55:00","empty","2020/03/14 14:28:00","1개 이하","약국","경기도","포천시","소흘읍"
"786","울산광역시 울주군 온산읍 덕신로 279 수산업협동조합(온산점) 1층","38840090",35.4342451,129.3119469,"온정약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:30:00","1개 이하","약국","울산광역시","울주군","온산읍"
"787","경상남도 김해시 김해대로2715번길 37 (지내동)","38814251",35.2311938,128.9225844,"희망약국","01","2020/03/14 23:55:00","break","2020/03/14 08:50:00","2개 이상 30개 미만","약국","경상남도","김해시","지내동"
"788","경상남도 양산시 북안남6길 13 (북부동, 대영약국)","38810999",35.3461786,129.0372696,"대영약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:03:00","1개 이하","약국","경상남도","양산시","북부동"
"789","서울특별시 종로구 숭인동길 21 (숭인동, 종로청계힐스테이트상가 가동 101호)","12846813",37.5760646,127.0211504,"열린온누리약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:51:00","1개 이하","약국","서울특별시","종로구","숭인동"
"790","대구광역시 중구 달구벌대로 2124 (봉산동)","37805878",35.8647852,128.5958358,"한도약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:02:00","1개 이하","약국","대구광역시","중구","봉산동"
"791","전북 임실군 성수면 임진로 204","4078301955",35.6290822,127.3322423,"임실성수우체국","02","2020/03/14 23:55:00","plenty","2020/03/13 08:58:00","100개 이상","우체국","전라북도","임실군","성수면"
"792","경기도 오산시 경기대로 155 108,109,110호 (원동, 신한프라자A)","41803604",37.1386489,127.0731124,"늘푸른온누리약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:01:00","1개 이하","약국","경기도","오산시","원동"
"793","경상남도 남해군 남해읍 화전로 174","38816873",34.8465607,127.895022,"백산약국","01","2020/03/14 23:55:00","break","2020/03/14 09:09:00","2개 이상 30개 미만","약국","경상남도","남해군","남해읍"
"794","경기도 수원시 팔달구 정조로 782-1, (팔달로2가)","41822544",37.2779007,127.0171373,"중앙약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:51:00","1개 이하","약국","경기도","수원시 팔달구","팔달로2가"
"795","부산광역시 북구 은행나무로 4 (만덕동)","21814082",35.209118,129.0373048,"미래약국","01","2020/03/14 23:55:00","empty","2020/03/14 13:53:00","1개 이하","약국","부산광역시","북구","만덕동"
"796","서울특별시 송파구 송파대로 345 1A동 2009호 (가락동, 헬리오시티)","12854115",37.4976183,127.1072604,"리오약국","01","2020/03/14 23:55:00","break","2020/03/14 11:06:00","2개 이상 30개 미만","약국","서울특별시","송파구","가락동"
"797","서울특별시 송파구 송파대로 345 1A동 2009호 (가락동, 헬리오시티)","12854115",37.4976183,127.1072604,"리오약국","01","2020/03/14 23:55:00","break","2020/03/14 11:06:00","2개 이상 30개 미만","약국","서울특별시","송파구","가락동"
"798","서울특별시 성동구 독서당로 378 (응봉동)","11860227",37.5496547,127.0305675,"제일약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:16:00","1개 이하","약국","서울특별시","성동구","응봉동"
"799","충청남도 예산군 예산읍 금오대로 49-7,","34835075",36.6940451,126.8336951,"우리시민약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:40:00","1개 이하","약국","충청남도","예산군","예산읍"
"800","경기도 수원시 팔달구 정조로 904-1, (북수동)","31832156",37.2887649,127.0148467,"대학당약국","01","2020/03/14 23:55:00","empty","2020/03/14 08:40:00","1개 이하","약국","경기도","수원시 팔달구","북수동"
"801","경기도 광명시 도덕공원로 59 (철산동, 광명푸르지오아파트 상가 2층)","41832701",37.4736137,126.8639224,"유달산한약국","01","2020/03/14 23:55:00","empty","2020/03/13 14:25:00","1개 이하","약국","경기도","광명시","철산동"
"802","대전광역시 유성구 은구비남로33번길 29 홍송빌딩 1층 101호 (지족동)","34837051",36.3735605,127.3191174,"스타약국","01","2020/03/14 23:55:00","empty","2020/03/14 08:36:00","1개 이하","약국","대전광역시","유성구","지족동"
"803","부산광역시 금정구 금강로 206-1, 1층 (장전동)","21808813",35.2267226,129.0830236,"메디팜대성약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:43:00","1개 이하","약국","부산광역시","금정구","장전동"
"804","경기도 고양시 덕양구 권율대로 900 105호 (신원동)","41815084",37.6634558,126.8907852,"우리들약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:50:00","1개 이하","약국","경기도","고양시 덕양구","신원동"
"805","서울특별시 동작구 노량진로6길 62 (노량진동)","11824328",37.5103836,126.9360753,"진원약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:25:00","1개 이하","약국","서울특별시","동작구","노량진동"
"806","충청북도 음성군 금왕읍 무극로 284","33807060",36.992745,127.593298,"금왕온누리약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:54:00","1개 이하","약국","충청북도","음성군","금왕읍"
"807","경기도 고양시 일산서구 중앙로 1563 103호 (대화동, 영림브레아)","31881955",37.6755328,126.7479365,"대화건강약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:14:00","1개 이하","약국","경기도","고양시 일산서구","대화동"
"808","경상남도 산청군 시천면 남명로 207 (맛토랑)","38826968",35.2773487,127.8393823,"덕산약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:40:00","1개 이하","약국","경상남도","산청군","시천면"
"809","대구광역시 서구 서대구로 138 (평리동)","37819216",35.870225,128.5552531,"신평리약국","01","2020/03/14 23:55:00","break","2020/03/14 12:17:00","2개 이상 30개 미만","약국","대구광역시","서구","평리동"
"810","서울특별시 구로구 구로동로 115 청보빌딩 지하1층 (구로동)","11808071",37.4887723,126.8842671,"비타민약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:38:00","1개 이하","약국","서울특별시","구로구","구로동"
"811","광주광역시 남구 경열로 80 1층 (월산동)","36821781",35.1513843,126.8948647,"참좋은약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:01:00","1개 이하","약국","광주광역시","남구","월산동"
"812","경기도 안양시 만안구 안양로 293 (안양동)","31871216",37.3983255,126.9214334,"중앙프라자 약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:50:00","1개 이하","약국","경기도","안양시 만안구","안양동"
"813","경기도 시흥시 옥구상가3길 7-1, (정왕동)","31859739",37.3531056,126.7243562,"정왕라성약국","01","2020/03/14 23:55:00","empty","2020/03/14 08:48:00","1개 이하","약국","경기도","시흥시","정왕동"
"814","전라북도 순창군 순창읍 순창로 228","35812265",35.3753334,127.1433998,"순창온누리약국","01","2020/03/14 23:55:00","break","2020/03/14 07:30:00","2개 이상 30개 미만","약국","전라북도","순창군","순창읍"
"815","대구광역시 서구 문화로 241-1, 1층 (평리동)","37849921",35.875819,128.5591251,"최약국","01","2020/03/14 23:55:00","empty","2020/03/14 13:46:00","1개 이하","약국","대구광역시","서구","평리동"
"816","전라남도 장흥군 장흥읍 동교1길 33","36829374",34.6778895,126.9089428,"하나로약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:52:00","1개 이하","약국","전라남도","장흥군","장흥읍"
"817","충청남도 보령시 대흥로 40-2, (대천동)","34829270",36.3496225,126.5943546,"중앙약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:06:00","1개 이하","약국","충청남도","보령시","대천동"
"818","경기도 성남시 중원구 둔촌대로 277 (하대원동)","31861121",37.4295982,127.1489016,"벧엘온누리약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:45:00","1개 이하","약국","경기도","성남시 중원구","하대원동"
"819","울산광역시 남구 번영로 119 (달동)","38828707",35.5359061,129.3281795,"해맑은약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:12:00","1개 이하","약국","울산광역시","남구","달동"
"820","경상북도 울진군 후포면 울진대게로 24-6,","37830121",36.6771689,129.4429255,"후포소망약국","01","2020/03/14 23:55:00","empty","2020/03/14 07:56:00","1개 이하","약국","경상북도","울진군","후포면"
"821","서울특별시 송파구 올림픽로37길 130 파크리오 124,125,126호 (신천동)","12867900",37.5207845,127.1045119,"위드팜가까운지하철약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:17:00","1개 이하","약국","서울특별시","송파구","신천동"
"822","전라남도 광양시 광양읍 신재로 75","36836061",34.9781001,127.5884905,"호남약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:13:00","1개 이하","약국","전라남도","광양시","광양읍"
"823","서울특별시 마포구 신촌로 266 1층 (아현동)","12862606",37.5570846,126.9551484,"일층약국","01","2020/03/14 23:55:00","empty","2020/03/14 13:01:00","1개 이하","약국","서울특별시","마포구","아현동"
"824","서울특별시 중구 퇴계로 61 (남창동)","12821438",37.5593755,126.9789281,"서현온누리약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:15:00","1개 이하","약국","서울특별시","중구","남창동"
"825","경기도 양주시 은현면 은현로 63 은현약국","41848306",37.8746223,127.0240265,"은현약국","01","2020/03/14 23:55:00","break","2020/03/14 11:59:00","2개 이상 30개 미만","약국","경기도","양주시","은현면"
"826","울산광역시 중구 유곡로 10 1층 (우정동)","38818744",35.5580334,129.3088782,"그린약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:00:00","1개 이하","약국","울산광역시","중구","우정동"
"827","서울특별시 강남구 역삼로7길 3 1층 103호 (역삼동)","12868361",37.4943305,127.0330783,"여리약국","01","2020/03/14 23:55:00","empty","2020/03/14 13:45:00","1개 이하","약국","서울특별시","강남구","역삼동"
"828","경상남도 진주시 진주대로 1145 (봉곡동)","38805057",35.1958046,128.0777582,"진주약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:46:00","1개 이하","약국","경상남도","진주시","봉곡동"
"829","광주광역시 서구 죽봉대로 68 1층 (농성동)","36814253",35.1594594,126.8837506,"미래약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:03:00","1개 이하","약국","광주광역시","서구","농성동"
"830","대전광역시 서구 문예로 107 홈플러스대전둔산점 2층 (둔산동)","34842721",36.3563292,127.3891891,"21세기약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:34:00","1개 이하","약국","대전광역시","서구","둔산동"
"831","부산광역시 해운대구 윗반송로51번길 112 (반송동)","21817260",35.2317204,129.1565965,"영진약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:17:00","1개 이하","약국","부산광역시","해운대구","반송동"
"832","대구광역시 중구 중앙대로 411 (동일동)","37834118",35.8698631,128.5935439,"미소약국","01","2020/03/14 23:55:00","plenty","2020/03/13 11:15:00","100개 이상","약국","대구광역시","중구","동일동"
"833","경상북도 군위군 산성면 산성가음로 684 ","5098303657",36.1244054,128.6950329,"군위산성우체국","02","2020/03/14 23:55:00","some","2020/03/13 08:44:00","30개 이상 100개 미만","우체국","경상북도","군위군","산성면"
"834","대구광역시 서구 문화로 254 (평리동)","37810677",35.875558,128.5603313,"소명약국","01","2020/03/14 23:55:00","few","2020/03/14 10:47:00","2개 이상 30개 미만","약국","대구광역시","서구","평리동"
"835","경기도 파주시 문산읍 문향로 72-1, 1층 108,109호","31822959",37.8580836,126.7857722,"감사약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:52:00","1개 이하","약국","경기도","파주시","문산읍"
"836","부산광역시 동래구 중앙대로 1523 (온천동)","21837848",35.2208431,129.0855308,"팜플러스온누리약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:17:00","1개 이하","약국","부산광역시","동래구","온천동"
"837","경기도 수원시 영통구 덕영대로 1503 (영통동)","41839145",37.2461023,127.0552294,"자연약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:08:00","1개 이하","약국","경기도","수원시 영통구","영통동"
"838","강원도 춘천시 보안길 70-2, (후평동,1-2호)","32805390",37.8805741,127.7503936,"나누리약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:11:00","1개 이하","약국","강원도","춘천시","후평동"
"839","서울특별시 영등포구 양산로 138-1, (당산동1가)","12829145",37.5236081,126.8982819,"동신당약국","01","2020/03/14 23:55:00","empty","2020/03/14 13:33:00","1개 이하","약국","서울특별시","영등포구","당산동1가"
"840","경기도 고양시 덕양구 삼송로 189-7, (삼송동)","31827713",37.6538757,126.8947404,"보성약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:07:00","1개 이하","약국","경기도","고양시 덕양구","삼송동"
"841","단양군 단성면 월악로4664","3048302811",36.9352197,128.3255597,"단성우체국","02","2020/03/14 23:55:00","empty","2020/03/13 09:10:00","1개 이하","우체국","충청북도","단양군","단성면"
"842","울산광역시 남구 중앙로 286-1, (신정동)","38838648",35.5463088,129.3099318,"영생약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:52:00","1개 이하","약국","울산광역시","남구","신정동"
"843","서울특별시 동작구 장승배기로 110-1, (노량진동)","12846104",37.5074398,126.9401825,"스마일약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:58:00","1개 이하","약국","서울특별시","동작구","노량진동"
"844","대구광역시 중구 동성로 39 12층 (동성로2가)","37847287",35.8704736,128.5953615,"수현약국","01","2020/03/14 23:55:00","plenty","2020/03/14 10:58:00","100개 이상","약국","대구광역시","중구","동성로2가"
"845","충청남도 천안시 서북구 두정로 202 리즈앤마리안클리닉센터 (두정동)","34831291",36.833423,127.1393338,"두정제일약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:34:00","1개 이하","약국","충청남도","천안시 서북구","두정동"
"846","경상북도 포항시 북구 신광면 토성길 19 ","5068301422",36.1284856,129.2607319,"포항신광우체국","02","2020/03/14 23:55:00","empty","2020/03/13 09:57:00","1개 이하","우체국","경상북도","포항시 북구","신광면"
"847","제주특별자치도 서귀포시 남원읍 태위로 139 ","6168301791",33.2751464,126.6622131,"위미우체국","02","2020/03/14 23:55:00","empty","2020/03/13 16:37:00","1개 이하","우체국","제주특별자치도","서귀포시","남원읍"
"848","충청남도 부여군 외산면 외산로 87","34815686",36.3019487,126.7038565,"외산약국","01","2020/03/14 23:55:00","break","2020/03/14 09:45:00","2개 이상 30개 미만","약국","충청남도","부여군","외산면"
"849","서울특별시 강북구 삼양로 516 (수유동)","11886820",37.64909,127.0141638,"정해약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:53:00","1개 이하","약국","서울특별시","강북구","수유동"
"850","서울특별시 종로구 종로 226 송화빌딩 1층 (종로5가)","12863165",37.5707761,127.0028488,"종로수약국","01","2020/03/14 23:55:00","few","2020/03/14 09:45:00","2개 이상 30개 미만","약국","서울특별시","종로구","종로5가"
"851","부산광역시 해운대구 재반로 82 1층 2호 (재송동, 장안빌딩)","21840679",35.18604,129.1258258,"재송약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:28:00","1개 이하","약국","부산광역시","해운대구","재송동"
"852","경기도 양주시 백석읍 양주산성로 548","31871623",37.7867726,126.9933057,"녹십자약국","01","2020/03/14 23:55:00","break","2020/03/14 14:54:00","2개 이상 30개 미만","약국","경기도","양주시","백석읍"
"853","경상남도 김해시 율하3로 21 (율하동)","38807581",35.1705016,128.8126674,"율하온누리약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:43:00","1개 이하","약국","경상남도","김해시","율하동"
"854","부산광역시 중구 중앙대로 2 (중앙동7가)","21837767",35.0983052,129.0367023,"소나무약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:20:00","1개 이하","약국","부산광역시","중구","중앙동6가"
"855","부산광역시 해운대구 해운대로 409 (우동)","21828474",35.1674894,129.1407793,"하나약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:48:00","1개 이하","약국","부산광역시","해운대구","우동"
"856","서울특별시 구로구 개봉로3길 59 (개봉동)","12835447",37.4860606,126.8529823,"늘사랑약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:14:00","1개 이하","약국","서울특별시","구로구","개봉동"
"857","서울특별시 강남구 삼성로 212 180호 (대치동, 은마상가에이블럭)","11802723",37.4977415,127.0650701,"동성약국","01","2020/03/14 23:55:00","empty","2020/03/14 13:41:00","1개 이하","약국","서울특별시","강남구","대치동"
"858","경상북도 고령군 성산면 성산로 901","37819119",35.7498541,128.3603933,"성산약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:36:00","1개 이하","약국","경상북도","고령군","성산면"
"859","서울특별시 강동구 동남로73길 26 203호 (명일동, 고덕복합빌딩)","11857773",37.5533037,127.1547967,"행복한온누리약국","01","2020/03/14 23:55:00","break","2020/03/14 12:58:00","2개 이상 30개 미만","약국","서울특별시","강동구","명일동"
"860","경상남도 진주시 가호로 41 1층 103호 (호탄동)","38838974",35.1638694,128.1106712,"생생약국","01","2020/03/14 23:55:00","empty","2020/03/14 13:15:00","1개 이하","약국","경상남도","진주시","호탄동"
"861","경기도 안성시 시장길 58 희망빌딩 1층 101호 (서인동)","41846516",37.0062179,127.2709213,"새안성약국","01","2020/03/14 23:55:00","break","2020/03/14 11:50:00","2개 이상 30개 미만","약국","경기도","안성시","서인동"
"862","서울특별시 강북구 삼양로 469 1층 (수유동)","12864323",37.6451303,127.0154907,"화원약국","01","2020/03/14 23:55:00","empty","2020/03/13 09:33:00","1개 이하","약국","서울특별시","강북구","수유동"
"863","전라남도 목포시 영산로 623 (석현동)","36823023",34.8213917,126.421025,"드림약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:20:00","1개 이하","약국","전라남도","목포시","석현동"
"864","인천광역시 부평구 부평대로 83 강남타워 1층 102호 (부평동)","41850122",37.4989467,126.7217341,"부평시장역4번출구약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:34:00","1개 이하","약국","인천광역시","부평구","부평동"
"865","대구광역시 수성구 범어로 113 (범어동)","37823370",35.8595265,128.6354731,"새삼성약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:35:00","1개 이하","약국","대구광역시","수성구","범어동"
